trip_id,arrival_time,departure_time,stop_id,stop_sequence
WDR6133,18:25:50,18:27:00,64,37
WDR6133,18:27:00,18:28:10,520,38
WDR6133,18:28:10,18:20:00,639,39
WDR6134,18:05:00,18:05:00,399,1
WDR6134,18:05:00,18:06:10,245,2
WDR6134,18:06:10,18:07:20,195,3
WDR6134,18:07:20,18:08:30,244,4
WDR6134,18:08:30,18:09:40,620,5
WDR6134,18:09:40,18:10:50,302,6
WDR6134,18:10:50,18:12:00,345,7
WDR6134,18:12:00,18:13:10,656,8
WDR6134,18:13:10,18:14:20,352,9
WDR6134,18:14:20,18:15:30,466,10
WDR6134,18:15:30,18:16:40,303,11
WDR6134,18:16:40,18:17:50,13,12
WDR6134,18:17:50,18:19:00,515,13
WDR6134,18:19:00,18:20:10,243,14
WDR6134,18:20:10,18:21:20,601,15
WDR6134,18:21:20,18:22:30,27,16
WDR6134,18:22:30,18:23:40,311,17
WDR6134,18:23:40,18:24:50,308,18
WDR6134,18:24:50,18:26:00,307,19
WDR6134,18:26:00,18:27:10,313,20
WDR6134,18:27:10,18:28:20,505,21
WDR6134,18:28:20,18:29:30,192,22
WDR6134,18:29:30,18:30:40,114,23
WDR6134,18:30:40,18:31:50,309,24
WDR6134,18:31:50,18:33:00,230,25
WDR6134,18:33:00,18:34:10,207,26
WDR6134,18:34:10,18:35:20,182,27
WDR6134,18:35:20,18:36:30,140,28
WDR6134,18:36:30,18:37:40,406,29
WDR6134,18:37:40,18:38:50,625,30
WDR6134,18:38:50,18:40:00,616,31
WDR6134,18:40:00,18:41:10,310,32
WDR6134,18:41:10,18:42:20,579,33
WDR6134,18:42:20,18:43:30,101,34
WDR6134,18:43:30,18:44:40,394,35
WDR6134,18:44:40,18:45:50,285,36
WDR6134,18:45:50,18:47:00,64,37
WDR6134,18:47:00,18:48:10,520,38
WDR6134,18:48:10,18:40:00,639,39
WDR6135,18:25:00,18:25:00,399,1
WDR6135,18:25:00,18:26:10,245,2
WDR6135,18:26:10,18:27:20,195,3
WDR6135,18:27:20,18:28:30,244,4
WDR6135,18:28:30,18:29:40,620,5
WDR6135,18:29:40,18:30:50,302,6
WDR6135,18:30:50,18:32:00,345,7
WDR6135,18:32:00,18:33:10,656,8
WDR6135,18:33:10,18:34:20,352,9
WDR6135,18:34:20,18:35:30,466,10
WDR6135,18:35:30,18:36:40,303,11
WDR6135,18:36:40,18:37:50,13,12
WDR6135,18:37:50,18:39:00,515,13
WDR6135,18:39:00,18:40:10,243,14
WDR6135,18:40:10,18:41:20,601,15
WDR6135,18:41:20,18:42:30,27,16
WDR6135,18:42:30,18:43:40,311,17
WDR6135,18:43:40,18:44:50,308,18
WDR6135,18:44:50,18:46:00,307,19
WDR6135,18:46:00,18:47:10,313,20
WDR6135,18:47:10,18:48:20,505,21
WDR6135,18:48:20,18:49:30,192,22
WDR6135,18:49:30,18:50:40,114,23
WDR6135,18:50:40,18:51:50,309,24
WDR6135,18:51:50,18:53:00,230,25
WDR6135,18:53:00,18:54:10,207,26
WDR6135,18:54:10,18:55:20,182,27
WDR6135,18:55:20,18:56:30,140,28
WDR6135,18:56:30,18:57:40,406,29
WDR6135,18:57:40,18:58:50,625,30
WDR6135,18:58:50,19:00:00,616,31
WDR6135,19:00:00,19:01:10,310,32
WDR6135,19:01:10,19:02:20,579,33
WDR6135,19:02:20,19:03:30,101,34
WDR6135,19:03:30,19:04:40,394,35
WDR6135,19:04:40,19:05:50,285,36
WDR6135,19:05:50,19:07:00,64,37
WDR6135,19:07:00,19:08:10,520,38
WDR6135,19:08:10,19:00:00,639,39
WDR6136,18:45:00,18:45:00,399,1
WDR6136,18:45:00,18:46:10,245,2
WDR6136,18:46:10,18:47:20,195,3
WDR6136,18:47:20,18:48:30,244,4
WDR6136,18:48:30,18:49:40,620,5
WDR6136,18:49:40,18:50:50,302,6
WDR6136,18:50:50,18:52:00,345,7
WDR6136,18:52:00,18:53:10,656,8
WDR6136,18:53:10,18:54:20,352,9
WDR6136,18:54:20,18:55:30,466,10
WDR6136,18:55:30,18:56:40,303,11
WDR6136,18:56:40,18:57:50,13,12
WDR6136,18:57:50,18:59:00,515,13
WDR6136,18:59:00,19:00:10,243,14
WDR6136,19:00:10,19:01:20,601,15
WDR6136,19:01:20,19:02:30,27,16
WDR6136,19:02:30,19:03:40,311,17
WDR6136,19:03:40,19:04:50,308,18
WDR6136,19:04:50,19:06:00,307,19
WDR6136,19:06:00,19:07:10,313,20
WDR6136,19:07:10,19:08:20,505,21
WDR6136,19:08:20,19:09:30,192,22
WDR6136,19:09:30,19:10:40,114,23
WDR6136,19:10:40,19:11:50,309,24
WDR6136,19:11:50,19:13:00,230,25
WDR6136,19:13:00,19:14:10,207,26
WDR6136,19:14:10,19:15:20,182,27
WDR6136,19:15:20,19:16:30,140,28
WDR6136,19:16:30,19:17:40,406,29
WDR6136,19:17:40,19:18:50,625,30
WDR6136,19:18:50,19:20:00,616,31
WDR6136,19:20:00,19:21:10,310,32
WDR6136,19:21:10,19:22:20,579,33
WDR6136,19:22:20,19:23:30,101,34
WDR6136,19:23:30,19:24:40,394,35
WDR6136,19:24:40,19:25:50,285,36
WDR6136,19:25:50,19:27:00,64,37
WDR6136,19:27:00,19:28:10,520,38
WDR6136,19:28:10,19:20:00,639,39
WDR6137,19:05:00,19:05:00,399,1
WDR6137,19:05:00,19:06:10,245,2
WDR6137,19:06:10,19:07:20,195,3
WDR6137,19:07:20,19:08:30,244,4
WDR6137,19:08:30,19:09:40,620,5
WDR6137,19:09:40,19:10:50,302,6
WDR6137,19:10:50,19:12:00,345,7
WDR6137,19:12:00,19:13:10,656,8
WDR6137,19:13:10,19:14:20,352,9
WDR6137,19:14:20,19:15:30,466,10
WDR6137,19:15:30,19:16:40,303,11
WDR6137,19:16:40,19:17:50,13,12
WDR6137,19:17:50,19:19:00,515,13
WDR6137,19:19:00,19:20:10,243,14
WDR6137,19:20:10,19:21:20,601,15
WDR6137,19:21:20,19:22:30,27,16
WDR6137,19:22:30,19:23:40,311,17
WDR6137,19:23:40,19:24:50,308,18
WDR6137,19:24:50,19:26:00,307,19
WDR6137,19:26:00,19:27:10,313,20
WDR6137,19:27:10,19:28:20,505,21
WDR6137,19:28:20,19:29:30,192,22
WDR6137,19:29:30,19:30:40,114,23
WDR6137,19:30:40,19:31:50,309,24
WDR6137,19:31:50,19:33:00,230,25
WDR6137,19:33:00,19:34:10,207,26
WDR6137,19:34:10,19:35:20,182,27
WDR6137,19:35:20,19:36:30,140,28
WDR6137,19:36:30,19:37:40,406,29
WDR6137,19:37:40,19:38:50,625,30
WDR6137,19:38:50,19:40:00,616,31
WDR6137,19:40:00,19:41:10,310,32
WDR6137,19:41:10,19:42:20,579,33
WDR6137,19:42:20,19:43:30,101,34
WDR6137,19:43:30,19:44:40,394,35
WDR6137,19:44:40,19:45:50,285,36
WDR6137,19:45:50,19:47:00,64,37
WDR6137,19:47:00,19:48:10,520,38
WDR6137,19:48:10,19:40:00,639,39
WDR6138,19:25:00,19:25:00,399,1
WDR6138,19:25:00,19:26:10,245,2
WDR6138,19:26:10,19:27:20,195,3
WDR6138,19:27:20,19:28:30,244,4
WDR6138,19:28:30,19:29:40,620,5
WDR6138,19:29:40,19:30:50,302,6
WDR6138,19:30:50,19:32:00,345,7
WDR6138,19:32:00,19:33:10,656,8
WDR6138,19:33:10,19:34:20,352,9
WDR6138,19:34:20,19:35:30,466,10
WDR6138,19:35:30,19:36:40,303,11
WDR6138,19:36:40,19:37:50,13,12
WDR6138,19:37:50,19:39:00,515,13
WDR6138,19:39:00,19:40:10,243,14
WDR6138,19:40:10,19:41:20,601,15
WDR6138,19:41:20,19:42:30,27,16
WDR6138,19:42:30,19:43:40,311,17
WDR6138,19:43:40,19:44:50,308,18
WDR6138,19:44:50,19:46:00,307,19
WDR6138,19:46:00,19:47:10,313,20
WDR6138,19:47:10,19:48:20,505,21
WDR6138,19:48:20,19:49:30,192,22
WDR6138,19:49:30,19:50:40,114,23
WDR6138,19:50:40,19:51:50,309,24
WDR6138,19:51:50,19:53:00,230,25
WDR6138,19:53:00,19:54:10,207,26
WDR6138,19:54:10,19:55:20,182,27
WDR6138,19:55:20,19:56:30,140,28
WDR6138,19:56:30,19:57:40,406,29
WDR6138,19:57:40,19:58:50,625,30
WDR6138,19:58:50,20:00:00,616,31
WDR6138,20:00:00,20:01:10,310,32
WDR6138,20:01:10,20:02:20,579,33
WDR6138,20:02:20,20:03:30,101,34
WDR6138,20:03:30,20:04:40,394,35
WDR6138,20:04:40,20:05:50,285,36
WDR6138,20:05:50,20:07:00,64,37
WDR6138,20:07:00,20:08:10,520,38
WDR6138,20:08:10,20:00:00,639,39
WDR6139,19:45:00,19:45:00,399,1
WDR6139,19:45:00,19:46:10,245,2
WDR6139,19:46:10,19:47:20,195,3
WDR6139,19:47:20,19:48:30,244,4
WDR6139,19:48:30,19:49:40,620,5
WDR6139,19:49:40,19:50:50,302,6
WDR6139,19:50:50,19:52:00,345,7
WDR6139,19:52:00,19:53:10,656,8
WDR6139,19:53:10,19:54:20,352,9
WDR6139,19:54:20,19:55:30,466,10
WDR6139,19:55:30,19:56:40,303,11
WDR6139,19:56:40,19:57:50,13,12
WDR6139,19:57:50,19:59:00,515,13
WDR6139,19:59:00,20:00:10,243,14
WDR6139,20:00:10,20:01:20,601,15
WDR6139,20:01:20,20:02:30,27,16
WDR6139,20:02:30,20:03:40,311,17
WDR6139,20:03:40,20:04:50,308,18
WDR6139,20:04:50,20:06:00,307,19
WDR6139,20:06:00,20:07:10,313,20
WDR6139,20:07:10,20:08:20,505,21
WDR6139,20:08:20,20:09:30,192,22
WDR6139,20:09:30,20:10:40,114,23
WDR6139,20:10:40,20:11:50,309,24
WDR6139,20:11:50,20:13:00,230,25
WDR6139,20:13:00,20:14:10,207,26
WDR6139,20:14:10,20:15:20,182,27
WDR6139,20:15:20,20:16:30,140,28
WDR6139,20:16:30,20:17:40,406,29
WDR6139,20:17:40,20:18:50,625,30
WDR6139,20:18:50,20:20:00,616,31
WDR6139,20:20:00,20:21:10,310,32
WDR6139,20:21:10,20:22:20,579,33
WDR6139,20:22:20,20:23:30,101,34
WDR6139,20:23:30,20:24:40,394,35
WDR6139,20:24:40,20:25:50,285,36
WDR6139,20:25:50,20:27:00,64,37
WDR6139,20:27:00,20:28:10,520,38
WDR6139,20:28:10,20:20:00,639,39
WDR6140,20:05:00,20:05:00,399,1
WDR6140,20:05:00,20:06:10,245,2
WDR6140,20:06:10,20:07:20,195,3
WDR6140,20:07:20,20:08:30,244,4
WDR6140,20:08:30,20:09:40,620,5
WDR6140,20:09:40,20:10:50,302,6
WDR6140,20:10:50,20:12:00,345,7
WDR6140,20:12:00,20:13:10,656,8
WDR6140,20:13:10,20:14:20,352,9
WDR6140,20:14:20,20:15:30,466,10
WDR6140,20:15:30,20:16:40,303,11
WDR6140,20:16:40,20:17:50,13,12
WDR6140,20:17:50,20:19:00,515,13
WDR6140,20:19:00,20:20:10,243,14
WDR6140,20:20:10,20:21:20,601,15
WDR6140,20:21:20,20:22:30,27,16
WDR6140,20:22:30,20:23:40,311,17
WDR6140,20:23:40,20:24:50,308,18
WDR6140,20:24:50,20:26:00,307,19
WDR6140,20:26:00,20:27:10,313,20
WDR6140,20:27:10,20:28:20,505,21
WDR6140,20:28:20,20:29:30,192,22
WDR6140,20:29:30,20:30:40,114,23
WDR6140,20:30:40,20:31:50,309,24
WDR6140,20:31:50,20:33:00,230,25
WDR6140,20:33:00,20:34:10,207,26
WDR6140,20:34:10,20:35:20,182,27
WDR6140,20:35:20,20:36:30,140,28
WDR6140,20:36:30,20:37:40,406,29
WDR6140,20:37:40,20:38:50,625,30
WDR6140,20:38:50,20:40:00,616,31
WDR6140,20:40:00,20:41:10,310,32
WDR6140,20:41:10,20:42:20,579,33
WDR6140,20:42:20,20:43:30,101,34
WDR6140,20:43:30,20:44:40,394,35
WDR6140,20:44:40,20:45:50,285,36
WDR6140,20:45:50,20:47:00,64,37
WDR6140,20:47:00,20:48:10,520,38
WDR6140,20:48:10,20:40:00,639,39
WDR6141,20:25:00,20:25:00,399,1
WDR6141,20:25:00,20:26:10,245,2
WDR6141,20:26:10,20:27:20,195,3
WDR6141,20:27:20,20:28:30,244,4
WDR6141,20:28:30,20:29:40,620,5
WDR6141,20:29:40,20:30:50,302,6
WDR6141,20:30:50,20:32:00,345,7
WDR6141,20:32:00,20:33:10,656,8
WDR6141,20:33:10,20:34:20,352,9
WDR6141,20:34:20,20:35:30,466,10
WDR6141,20:35:30,20:36:40,303,11
WDR6141,20:36:40,20:37:50,13,12
WDR6141,20:37:50,20:39:00,515,13
WDR6141,20:39:00,20:40:10,243,14
WDR6141,20:40:10,20:41:20,601,15
WDR6141,20:41:20,20:42:30,27,16
WDR6141,20:42:30,20:43:40,311,17
WDR6141,20:43:40,20:44:50,308,18
WDR6141,20:44:50,20:46:00,307,19
WDR6141,20:46:00,20:47:10,313,20
WDR6141,20:47:10,20:48:20,505,21
WDR6141,20:48:20,20:49:30,192,22
WDR6141,20:49:30,20:50:40,114,23
WDR6141,20:50:40,20:51:50,309,24
WDR6141,20:51:50,20:53:00,230,25
WDR6141,20:53:00,20:54:10,207,26
WDR6141,20:54:10,20:55:20,182,27
WDR6141,20:55:20,20:56:30,140,28
WDR6141,20:56:30,20:57:40,406,29
WDR6141,20:57:40,20:58:50,625,30
WDR6141,20:58:50,21:00:00,616,31
WDR6141,21:00:00,21:01:10,310,32
WDR6141,21:01:10,21:02:20,579,33
WDR6141,21:02:20,21:03:30,101,34
WDR6141,21:03:30,21:04:40,394,35
WDR6141,21:04:40,21:05:50,285,36
WDR6141,21:05:50,21:07:00,64,37
WDR6141,21:07:00,21:08:10,520,38
WDR6141,21:08:10,21:00:00,639,39
WDR6142,20:45:00,20:45:00,399,1
WDR6142,20:45:00,20:46:10,245,2
WDR6142,20:46:10,20:47:20,195,3
WDR6142,20:47:20,20:48:30,244,4
WDR6142,20:48:30,20:49:40,620,5
WDR6142,20:49:40,20:50:50,302,6
WDR6142,20:50:50,20:52:00,345,7
WDR6142,20:52:00,20:53:10,656,8
WDR6142,20:53:10,20:54:20,352,9
WDR6142,20:54:20,20:55:30,466,10
WDR6142,20:55:30,20:56:40,303,11
WDR6142,20:56:40,20:57:50,13,12
WDR6142,20:57:50,20:59:00,515,13
WDR6142,20:59:00,21:00:10,243,14
WDR6142,21:00:10,21:01:20,601,15
WDR6142,21:01:20,21:02:30,27,16
WDR6142,21:02:30,21:03:40,311,17
WDR6142,21:03:40,21:04:50,308,18
WDR6142,21:04:50,21:06:00,307,19
WDR6142,21:06:00,21:07:10,313,20
WDR6142,21:07:10,21:08:20,505,21
WDR6142,21:08:20,21:09:30,192,22
WDR6142,21:09:30,21:10:40,114,23
WDR6142,21:10:40,21:11:50,309,24
WDR6142,21:11:50,21:13:00,230,25
WDR6142,21:13:00,21:14:10,207,26
WDR6142,21:14:10,21:15:20,182,27
WDR6142,21:15:20,21:16:30,140,28
WDR6142,21:16:30,21:17:40,406,29
WDR6142,21:17:40,21:18:50,625,30
WDR6142,21:18:50,21:20:00,616,31
WDR6142,21:20:00,21:21:10,310,32
WDR6142,21:21:10,21:22:20,579,33
WDR6142,21:22:20,21:23:30,101,34
WDR6142,21:23:30,21:24:40,394,35
WDR6142,21:24:40,21:25:50,285,36
WDR6142,21:25:50,21:27:00,64,37
WDR6142,21:27:00,21:28:10,520,38
WDR6142,21:28:10,21:20:00,639,39
WDR6143,21:05:00,21:05:00,399,1
WDR6143,21:05:00,21:06:10,245,2
WDR6143,21:06:10,21:07:20,195,3
WDR6143,21:07:20,21:08:30,244,4
WDR6143,21:08:30,21:09:40,620,5
WDR6143,21:09:40,21:10:50,302,6
WDR6143,21:10:50,21:12:00,345,7
WDR6143,21:12:00,21:13:10,656,8
WDR6143,21:13:10,21:14:20,352,9
WDR6143,21:14:20,21:15:30,466,10
WDR6143,21:15:30,21:16:40,303,11
WDR6143,21:16:40,21:17:50,13,12
WDR6143,21:17:50,21:19:00,515,13
WDR6143,21:19:00,21:20:10,243,14
WDR6143,21:20:10,21:21:20,601,15
WDR6143,21:21:20,21:22:30,27,16
WDR6143,21:22:30,21:23:40,311,17
WDR6143,21:23:40,21:24:50,308,18
WDR6143,21:24:50,21:26:00,307,19
WDR6143,21:26:00,21:27:10,313,20
WDR6143,21:27:10,21:28:20,505,21
WDR6143,21:28:20,21:29:30,192,22
WDR6143,21:29:30,21:30:40,114,23
WDR6143,21:30:40,21:31:50,309,24
WDR6143,21:31:50,21:33:00,230,25
WDR6143,21:33:00,21:34:10,207,26
WDR6143,21:34:10,21:35:20,182,27
WDR6143,21:35:20,21:36:30,140,28
WDR6143,21:36:30,21:37:40,406,29
WDR6143,21:37:40,21:38:50,625,30
WDR6143,21:38:50,21:40:00,616,31
WDR6143,21:40:00,21:41:10,310,32
WDR6143,21:41:10,21:42:20,579,33
WDR6143,21:42:20,21:43:30,101,34
WDR6143,21:43:30,21:44:40,394,35
WDR6143,21:44:40,21:45:50,285,36
WDR6143,21:45:50,21:47:00,64,37
WDR6143,21:47:00,21:48:10,520,38
WDR6143,21:48:10,21:40:00,639,39
WDR6144,21:25:00,21:25:00,399,1
WDR6144,21:25:00,21:26:10,245,2
WDR6144,21:26:10,21:27:20,195,3
WDR6144,21:27:20,21:28:30,244,4
WDR6144,21:28:30,21:29:40,620,5
WDR6144,21:29:40,21:30:50,302,6
WDR6144,21:30:50,21:32:00,345,7
WDR6144,21:32:00,21:33:10,656,8
WDR6144,21:33:10,21:34:20,352,9
WDR6144,21:34:20,21:35:30,466,10
WDR6144,21:35:30,21:36:40,303,11
WDR6144,21:36:40,21:37:50,13,12
WDR6144,21:37:50,21:39:00,515,13
WDR6144,21:39:00,21:40:10,243,14
WDR6144,21:40:10,21:41:20,601,15
WDR6144,21:41:20,21:42:30,27,16
WDR6144,21:42:30,21:43:40,311,17
WDR6144,21:43:40,21:44:50,308,18
WDR6144,21:44:50,21:46:00,307,19
WDR6144,21:46:00,21:47:10,313,20
WDR6144,21:47:10,21:48:20,505,21
WDR6144,21:48:20,21:49:30,192,22
WDR6144,21:49:30,21:50:40,114,23
WDR6144,21:50:40,21:51:50,309,24
WDR6144,21:51:50,21:53:00,230,25
WDR6144,21:53:00,21:54:10,207,26
WDR6144,21:54:10,21:55:20,182,27
WDR6144,21:55:20,21:56:30,140,28
WDR6144,21:56:30,21:57:40,406,29
WDR6144,21:57:40,21:58:50,625,30
WDR6144,21:58:50,22:00:00,616,31
WDR6144,22:00:00,22:01:10,310,32
WDR6144,22:01:10,22:02:20,579,33
WDR6144,22:02:20,22:03:30,101,34
WDR6144,22:03:30,22:04:40,394,35
WDR6144,22:04:40,22:05:50,285,36
WDR6144,22:05:50,22:07:00,64,37
WDR6144,22:07:00,22:08:10,520,38
WDR6144,22:08:10,22:00:00,639,39
WDR6145,21:45:00,21:45:00,399,1
WDR6145,21:45:00,21:46:10,245,2
WDR6145,21:46:10,21:47:20,195,3
WDR6145,21:47:20,21:48:30,244,4
WDR6145,21:48:30,21:49:40,620,5
WDR6145,21:49:40,21:50:50,302,6
WDR6145,21:50:50,21:52:00,345,7
WDR6145,21:52:00,21:53:10,656,8
WDR6145,21:53:10,21:54:20,352,9
WDR6145,21:54:20,21:55:30,466,10
WDR6145,21:55:30,21:56:40,303,11
WDR6145,21:56:40,21:57:50,13,12
WDR6145,21:57:50,21:59:00,515,13
WDR6145,21:59:00,22:00:10,243,14
WDR6145,22:00:10,22:01:20,601,15
WDR6145,22:01:20,22:02:30,27,16
WDR6145,22:02:30,22:03:40,311,17
WDR6145,22:03:40,22:04:50,308,18
WDR6145,22:04:50,22:06:00,307,19
WDR6145,22:06:00,22:07:10,313,20
WDR6145,22:07:10,22:08:20,505,21
WDR6145,22:08:20,22:09:30,192,22
WDR6145,22:09:30,22:10:40,114,23
WDR6145,22:10:40,22:11:50,309,24
WDR6145,22:11:50,22:13:00,230,25
WDR6145,22:13:00,22:14:10,207,26
WDR6145,22:14:10,22:15:20,182,27
WDR6145,22:15:20,22:16:30,140,28
WDR6145,22:16:30,22:17:40,406,29
WDR6145,22:17:40,22:18:50,625,30
WDR6145,22:18:50,22:20:00,616,31
WDR6145,22:20:00,22:21:10,310,32
WDR6145,22:21:10,22:22:20,579,33
WDR6145,22:22:20,22:23:30,101,34
WDR6145,22:23:30,22:24:40,394,35
WDR6145,22:24:40,22:25:50,285,36
WDR6145,22:25:50,22:27:00,64,37
WDR6145,22:27:00,22:28:10,520,38
WDR6145,22:28:10,22:20:00,639,39
WDR6146,22:05:00,22:05:00,399,1
WDR6146,22:05:00,22:06:10,245,2
WDR6146,22:06:10,22:07:20,195,3
WDR6146,22:07:20,22:08:30,244,4
WDR6146,22:08:30,22:09:40,620,5
WDR6146,22:09:40,22:10:50,302,6
WDR6146,22:10:50,22:12:00,345,7
WDR6146,22:12:00,22:13:10,656,8
WDR6146,22:13:10,22:14:20,352,9
WDR6146,22:14:20,22:15:30,466,10
WDR6146,22:15:30,22:16:40,303,11
WDR6146,22:16:40,22:17:50,13,12
WDR6146,22:17:50,22:19:00,515,13
WDR6146,22:19:00,22:20:10,243,14
WDR6146,22:20:10,22:21:20,601,15
WDR6146,22:21:20,22:22:30,27,16
WDR6146,22:22:30,22:23:40,311,17
WDR6146,22:23:40,22:24:50,308,18
WDR6146,22:24:50,22:26:00,307,19
WDR6146,22:26:00,22:27:10,313,20
WDR6146,22:27:10,22:28:20,505,21
WDR6146,22:28:20,22:29:30,192,22
WDR6146,22:29:30,22:30:40,114,23
WDR6146,22:30:40,22:31:50,309,24
WDR6146,22:31:50,22:33:00,230,25
WDR6146,22:33:00,22:34:10,207,26
WDR6146,22:34:10,22:35:20,182,27
WDR6146,22:35:20,22:36:30,140,28
WDR6146,22:36:30,22:37:40,406,29
WDR6146,22:37:40,22:38:50,625,30
WDR6146,22:38:50,22:40:00,616,31
WDR6146,22:40:00,22:41:10,310,32
WDR6146,22:41:10,22:42:20,579,33
WDR6146,22:42:20,22:43:30,101,34
WDR6146,22:43:30,22:44:40,394,35
WDR6146,22:44:40,22:45:50,285,36
WDR6146,22:45:50,22:47:00,64,37
WDR6146,22:47:00,22:48:10,520,38
WDR6146,22:48:10,22:40:00,639,39
WDR6147,22:25:00,22:25:00,399,1
WDR6147,22:25:00,22:26:10,245,2
WDR6147,22:26:10,22:27:20,195,3
WDR6147,22:27:20,22:28:30,244,4
WDR6147,22:28:30,22:29:40,620,5
WDR6147,22:29:40,22:30:50,302,6
WDR6147,22:30:50,22:32:00,345,7
WDR6147,22:32:00,22:33:10,656,8
WDR6147,22:33:10,22:34:20,352,9
WDR6147,22:34:20,22:35:30,466,10
WDR6147,22:35:30,22:36:40,303,11
WDR6147,22:36:40,22:37:50,13,12
WDR6147,22:37:50,22:39:00,515,13
WDR6147,22:39:00,22:40:10,243,14
WDR6147,22:40:10,22:41:20,601,15
WDR6147,22:41:20,22:42:30,27,16
WDR6147,22:42:30,22:43:40,311,17
WDR6147,22:43:40,22:44:50,308,18
WDR6147,22:44:50,22:46:00,307,19
WDR6147,22:46:00,22:47:10,313,20
WDR6147,22:47:10,22:48:20,505,21
WDR6147,22:48:20,22:49:30,192,22
WDR6147,22:49:30,22:50:40,114,23
WDR6147,22:50:40,22:51:50,309,24
WDR6147,22:51:50,22:53:00,230,25
WDR6147,22:53:00,22:54:10,207,26
WDR6147,22:54:10,22:55:20,182,27
WDR6147,22:55:20,22:56:30,140,28
WDR6147,22:56:30,22:57:40,406,29
WDR6147,22:57:40,22:58:50,625,30
WDR6147,22:58:50,23:00:00,616,31
WDR6147,23:00:00,23:01:10,310,32
WDR6147,23:01:10,23:02:20,579,33
WDR6147,23:02:20,23:03:30,101,34
WDR6147,23:03:30,23:04:40,394,35
WDR6147,23:04:40,23:05:50,285,36
WDR6147,23:05:50,23:07:00,64,37
WDR6147,23:07:00,23:08:10,520,38
WDR6147,23:08:10,23:00:00,639,39
WDR6148,22:45:00,22:45:00,399,1
WDR6148,22:45:00,22:46:10,245,2
WDR6148,22:46:10,22:47:20,195,3
WDR6148,22:47:20,22:48:30,244,4
WDR6148,22:48:30,22:49:40,620,5
WDR6148,22:49:40,22:50:50,302,6
WDR6148,22:50:50,22:52:00,345,7
WDR6148,22:52:00,22:53:10,656,8
WDR6148,22:53:10,22:54:20,352,9
WDR6148,22:54:20,22:55:30,466,10
WDR6148,22:55:30,22:56:40,303,11
WDR6148,22:56:40,22:57:50,13,12
WDR6148,22:57:50,22:59:00,515,13
WDR6148,22:59:00,23:00:10,243,14
WDR6148,23:00:10,23:01:20,601,15
WDR6148,23:01:20,23:02:30,27,16
WDR6148,23:02:30,23:03:40,311,17
WDR6148,23:03:40,23:04:50,308,18
WDR6148,23:04:50,23:06:00,307,19
WDR6148,23:06:00,23:07:10,313,20
WDR6148,23:07:10,23:08:20,505,21
WDR6148,23:08:20,23:09:30,192,22
WDR6148,23:09:30,23:10:40,114,23
WDR6148,23:10:40,23:11:50,309,24
WDR6148,23:11:50,23:13:00,230,25
WDR6148,23:13:00,23:14:10,207,26
WDR6148,23:14:10,23:15:20,182,27
WDR6148,23:15:20,23:16:30,140,28
WDR6148,23:16:30,23:17:40,406,29
WDR6148,23:17:40,23:18:50,625,30
WDR6148,23:18:50,23:20:00,616,31
WDR6148,23:20:00,23:21:10,310,32
WDR6148,23:21:10,23:22:20,579,33
WDR6148,23:22:20,23:23:30,101,34
WDR6148,23:23:30,23:24:40,394,35
WDR6148,23:24:40,23:25:50,285,36
WDR6148,23:25:50,23:27:00,64,37
WDR6148,23:27:00,23:28:10,520,38
WDR6148,23:28:10,23:20:00,639,39
WDR61500,07:45:00,07:45:00,639,1
WDR61500,07:45:00,07:46:10,520,2
WDR61500,07:46:10,07:47:20,64,3
WDR61500,07:47:20,07:48:30,285,4
WDR61500,07:48:30,07:49:40,394,5
WDR61500,07:49:40,07:50:50,101,6
WDR61500,07:50:50,07:52:00,579,7
WDR61500,07:52:00,07:53:10,310,8
WDR61500,07:53:10,07:54:20,616,9
WDR61500,07:54:20,07:55:30,625,10
WDR61500,07:55:30,07:56:40,406,11
WDR61500,07:56:40,07:57:50,140,12
WDR61500,07:57:50,07:59:00,182,13
WDR61500,07:59:00,08:00:10,207,14
WDR61500,08:00:10,08:01:20,230,15
WDR61500,08:01:20,08:02:30,309,16
WDR61500,08:02:30,08:03:40,114,17
WDR61500,08:03:40,08:04:50,192,18
WDR61500,08:04:50,08:06:00,505,19
WDR61500,08:06:00,08:07:10,313,20
WDR61500,08:07:10,08:08:20,307,21
WDR61500,08:08:20,08:09:30,308,22
WDR61500,08:09:30,08:10:40,311,23
WDR61500,08:10:40,08:11:50,27,24
WDR61500,08:11:50,08:13:00,601,25
WDR61500,08:13:00,08:14:10,243,26
WDR61500,08:14:10,08:15:20,515,27
WDR61500,08:15:20,08:16:30,13,28
WDR61500,08:16:30,08:17:40,303,29
WDR61500,08:17:40,08:18:50,466,30
WDR61500,08:18:50,08:20:00,352,31
WDR61500,08:20:00,08:21:10,656,32
WDR61500,08:21:10,08:22:20,345,33
WDR61500,08:22:20,08:23:30,302,34
WDR61500,08:23:30,08:24:40,620,35
WDR61500,08:24:40,08:25:50,244,36
WDR61500,08:25:50,08:27:00,195,37
WDR61500,08:27:00,08:28:10,245,38
WDR61500,08:28:10,08:20:00,399,39
WDR611000,08:05:00,08:05:00,639,1
WDR611000,08:05:00,08:06:10,520,2
WDR611000,08:06:10,08:07:20,64,3
WDR611000,08:07:20,08:08:30,285,4
WDR611000,08:08:30,08:09:40,394,5
WDR611000,08:09:40,08:10:50,101,6
WDR611000,08:10:50,08:12:00,579,7
WDR611000,08:12:00,08:13:10,310,8
